Date,Temperature
1432472400,63.27
1432476000,68.74
1432479600,72.74
1432483200,75.33
1432486800,77.57
1432490400,78.75
1432494000,78.46
1432497600,78.93
1432501200,78.4
1432504800,78.29
1432508400,77.49
1432512000,74.42
1432515600,71.71
1432519200,68.47
1432526400,66.29
1432530000,64.72
1432533600,63.27
1432537200,61.63
1432540800,61.16
1432544400,60.57
1432548000,61.25
1432551600,62.48
1432555200,64.71
1432558800,67.94
1432562400,73.14
1432566000,76.92
1432569600,80.23
1432573200,81.94
1432576800,84.12
1432580400,85.01
1432584000,84.95
1432587600,85.64
1432591200,84.86
1432594800,82.71
1432598400,79.83
1432602000,77.54
1432605600,74.73
1432612800,71.73
1432616400,70.23
1432620000,69.05
1432623600,67.28
1432627200,65.87
1432630800,64.83
1432634400,64.48
1432638000,65.73
1432641600,69.09
1432645200,72.6
1432648800,75.51
1432652400,79.33
1432656000,81.61
1432659600,84
1432663200,85.6
1432666800,85.75
1432670400,85.88
1432674000,85.22
1432677600,84.79
1432681200,83.5
1432684800,80.07
1432688400,77.8
1432692000,75.94
1432699200,73.06
1432702800,72.09
1432706400,71.2
1432710000,70.61
1432713600,69.1
1432717200,68.76
1432720800,69.1
1432724400,70.19
1432728000,71.44
1432731600,72.79
1432735200,74.64
1432738800,77.38
1432742400,79.06
1432746000,80.9
1432749600,81.82
1432753200,82.31
1432756800,82.5
1432760400,81.48
1432764000,77.55
1432767600,74.9
1432771200,72.59
1432774800,72.21
1432778400,71.35
1432785600,70.18
1432789200,69.64
1432792800,69.99
1432796400,69.6
1432800000,69.61
1432803600,69.51
1432807200,69.42
1432810800,70.5
1432814400,71.49
1432818000,72.21
1432821600,73.5
1432825200,77.26
1432828800,79.31
1432832400,81.52
1432836000,83.8
1432839600,83.98
1432843200,83.79
1432846800,83.95
1432850400,84.26
1432854000,83.32
1432857600,81.25
1432861200,78.08
1432864800,76.42
1433131200,62.13
1433134800,60.46
1433138400,59.79
1433142000,60.07
1433145600,58.55
1433149200,58.78
1433152800,58.91
1433156400,58.91
1433160000,58.37
1433163600,58.49
1433167200,58.51
1433170800,58.05
1433174400,58.36
1433178000,58.88
1433181600,58.7
1433185200,58.44
1433188800,58.14
1433192400,58.16
1433196000,57.68
1433199600,56.99
1433203200,56.62
1433206800,56.07
1433210400,54.55
1433217600,53.19
1433221200,52.31
1433224800,51.62
1433228400,51.16
1433232000,50.92
1433235600,50.64
1433239200,50.67
1433242800,51.78
1433246400,51.96
1433250000,52.54
1433253600,53.12
1433257200,54.04
1433260800,54.79
1433264400,55.07
1433268000,54.88
1433271600,56.09
1433275200,56.11
1433278800,56.33
1433282400,55.91
1433286000,56.08
1433289600,56.03
1433293200,55.91
1433296800,54.96
1433304000,54.5
1433307600,54.53
1433311200,54.3
1433314800,54.48
1433318400,53.94
1433322000,53.99
1433325600,54.01
1433329200,54.47
1433332800,56.32
1433336400,57.72
1433340000,60.78
1433343600,63.75
1433347200,64.48
1433350800,66.05
1433354400,67.1
1433358000,68.5
1433361600,68.41
1433365200,67.19
1433368800,64.88
1433372400,62.56
1433376000,60.67
1433379600,58.62
1433383200,57.2
1433390400,56.54
1433394000,56.11
1433397600,55.75
1433401200,56.01
1433404800,55.7
1433408400,55.51
1433412000,55.64
1433415600,56.39
1433419200,57.12
1433422800,58.4
1433426400,59.34
1433430000,60.56
1433433600,62.6
1433437200,64.18
1433440800,65.23
1433444400,64.55
1433448000,63.8
1433451600,63.13
1433455200,62.06
1433458800,61.1
1433462400,60.44
1433466000,59.38
1433469600,57.71
1433476800,57.15
1433480400,57.29
1433484000,56.82
1433487600,56.85
1433491200,57.07
1433494800,56.82
1433498400,56.9
1433502000,57.97
1433505600,58.37
1433509200,58.56
1433512800,59.51
1433516400,59.59
1433520000,60.47
1433523600,61.85
1433527200,64.35
1433530800,66.02
1433534400,67.2
1433538000,67.67
1433541600,67.12
1433545200,66.3
1433548800,65.07
1433552400,63.47
1433556000,62.69
1433563200,62.01
1433566800,61.56
1433570400,61.07
1433574000,61.25
1433577600,61.18
1433581200,61.95
1433584800,62.87
1433588400,63.2
1433592000,65.48
1433595600,66.77
1433599200,68.05
1433602800,69.06
1433606400,70.31
1433610000,72.73
1433613600,74.96
1433617200,75.96
1433620800,76.96
1433624400,77.17
1433628000,76.16
1433631600,75
1433635200,72.92
1433638800,70.08
1433642400,62.89
1433649600,58.85
1433653200,57.62
1433656800,55.88
1433660400,55.21
1433664000,53.96
1433667600,53.09
1433671200,53.4
1433674800,56.07
1433678400,60.4
1433682000,63.22
1433685600,65.98
1433689200,68.64
1433692800,70.26
1433696400,71.29
1433700000,71.96
1433703600,72.14
1433707200,71.61
1433710800,71.58
1433714400,71.1
1433718000,70.14
1433721600,67.86
1433725200,66.18
1433728800,64.8
1433736000,63.66
1433739600,62.9
1433743200,62.98
1433746800,63.01
1433750400,63.05
1433754000,63.03
1433757600,63.43
1433761200,63.94
1433764800,65
1433768400,65.72
1433772000,66.23
1433775600,70.02
1433779200,72.95
1433782800,75.9
1433786400,78.31
1433790000,78.94
1433793600,80
1433797200,80.3
1433800800,79.29
1433804400,77.57
1433808000,75.49
1433811600,72.53
1433815200,70.19
1433822400,69.3
1433826000,68.92
1433829600,68.64
1433833200,68.74
1433836800,68.25
1433840400,68.42
1433844000,68.64
1433847600,69.57
1433851200,70.18
1433854800,71.17
1433858400,72.02
1433862000,74.51
1433865600,77.79
1433869200,79.28
1433872800,80.74
1433876400,80.52
1433880000,82.17
1433883600,82.22
1433887200,81.67
1433890800,80.01
1433894400,78.28
1433898000,75.66
1433901600,73.36
1433908800,69.03
1433912400,67.35
1433916000,65.66
1433919600,64.81
1433923200,63.52
1433926800,62.92
1433930400,62.87
1433934000,65.05
1433937600,69.31
1433941200,72.25
1433944800,73.44
1433948400,75.34
1433952000,77.69
1433955600,79.16
1433959200,79.94
1433962800,80
1433966400,80.09
1433970000,80.87
1433973600,80.91
1433977200,80.29
1433980800,79.18
1433984400,77.43
1433988000,75.18
1433995200,72.98
1433998800,72.23
1434002400,71.38
1434006000,70.92
1434009600,70.57
1434013200,69.76
1434016800,69.54
1434020400,70.94
1434024000,72.8
1434027600,74.99
1434031200,77.66
1434034800,81.67
1434038400,84.53
1434042000,86.44
1434045600,86.56
1434049200,88.74
1434052800,89.28
1434056400,89.21
1434060000,89.14
1434063600,88.09
1434067200,86.52
1434070800,84.99
1434074400,82.55
1434081600,80.84
1434085200,79.89
1434088800,77.97
1434092400,76.12
1434096000,74.52
1434099600,73.08
1434103200,73
1434106800,74.65
1434110400,76.47
1434114000,78.63
1434117600,80.59
1434121200,82.21
1434124800,82.64
1434128400,84.01
1434132000,85.05
1434135600,85.35
1434139200,84.98
1434142800,84.94
1434146400,86.01
1434150000,85.95
1434153600,85.79
1434157200,84.47
1434160800,82.49
1434168000,81.06
1434171600,80.7
1434175200,80.74
1434178800,78.99
1434182400,77.49
1434186000,76.07
1434189600,75.49
1434193200,76.15
1434196800,77.14
1434200400,76.53
1434204000,76.93
1434207600,77.35
1434211200,79.12
1434214800,80.21
1434218400,82.43
1434222000,83.65
1434225600,84.02
1434229200,84.33
1434232800,83.5
1434236400,82.77
1434240000,79.42
1434243600,76.97
1434247200,74.28
1434254400,71.13
1434258000,70.08
1434261600,69.15
1434265200,68.86
1434268800,67.96
1434272400,66.95
1434276000,66.73
1434279600,69.3
1434283200,72.71
1434286800,76.19
1434290400,78.17
1434294000,80.58
1434297600,82.11
1434301200,83.65
1434304800,84.13
1434308400,84.38
1434312000,83.57
1434315600,83.04
1434319200,81.53
1434322800,80.82
1434326400,79.15
1434330000,76.67
1434333600,71.16
1434340800,68.09
1434344400,67.49
1434348000,67.78
1434351600,68.15
1434355200,68.48
1434358800,68.89
1434362400,69.56
1434366000,70.55
1434369600,71.5
1434373200,72.47
1434376800,74.04
1434380400,77.23
1434384000,80.37
1434387600,81.95
1434391200,80.78
1434394800,80.03
1434398400,77.43
1434402000,74.19
1434405600,73.9
1434409200,71.83
1434412800,69.76
1434416400,68.94
1434420000,67.62
1434427200,66.99
1434430800,66.93
1434434400,66.51
1434438000,66.36
1434441600,66.4
1434445200,66.38
1434448800,66.84
1434452400,67.55
1434456000,68.27
1434459600,68.96
1434463200,69.75
1434466800,71.21
1434470400,73.38
1434474000,74.81
1434477600,75.17
1434481200,76.07
1434484800,78.22
1434488400,76.48
1434492000,75.24
1434495600,77.1
1434499200,77.41
1434502800,75.88
1434506400,73.29
1434513600,71.97
1434517200,72.36
1434520800,71.65
1434524400,70.36
1434528000,69.55
1434531600,67
1434535200,67.92
1434538800,70.02
1434542400,72.74
1434546000,74.45
1434549600,75.54
1434553200,77.4
1434556800,78.3
1434560400,78.43
1434564000,78.3
1434567600,76.94
1434571200,75.62
1434574800,74
1434578400,72.74
1434582000,71.47
1434585600,69.78
1434589200,68.95
1434592800,67.63
1434600000,66.64
1434603600,66.09
1434607200,65.9
1434610800,65.76
1434614400,65.47
1434618000,65.41
1434621600,65.54
1434625200,66.21
1434628800,65.99
1434632400,65.95
1434636000,66.33
1434639600,67.31
1434643200,67.67
1434646800,68.62
1434650400,68.36
1434654000,67.86
1434657600,67.79
1434661200,68.13
1434664800,68.16
1434668400,68.08
1434672000,67.54
1434675600,67.46
1434679200,67.17
1434686400,67.3
1434690000,67.42
1434693600,67.37
1434697200,67.37
1434700800,67.55
1434704400,67.8
1434708000,67.85
1434711600,69.55
1434715200,70.82
1434718800,73.59
1434722400,76.41
1434726000,79.36
1434729600,81.23
1434733200,82.64
1434736800,83.09
1434740400,84.34
1434744000,84.7
1434747600,84.34
1434751200,83.41
1434754800,82.71
1434758400,80.93
1434762000,78.36
1434765600,76.78
1434772800,74.06
1434776400,72.2
1434780000,71.42
1434783600,71.1
1434787200,70.3
1434790800,68.99
1434794400,68.59
1434798000,68.35
1434801600,68.81
1434805200,69.14
1434808800,69.13
1434812400,67.72
1434816000,67.89
1434819600,67.39
1434823200,67.77
1434826800,68.15
1434830400,69.24
1434834000,69.51
1434837600,69.32
1434841200,69.31
1434844800,69.33
1434848400,69.46
1434852000,69.18
1434859200,70.2
1434862800,70.76
1434866400,71.12
1434870000,71.64
1434873600,71.8
1434877200,71.84
1434880800,72.02
1434884400,72.65
1434888000,73.57
1434891600,74.49
1434895200,77.14
1434898800,80.36
1434902400,82.79
1434906000,83.32
1434909600,84.58
1434913200,86.53
1434916800,87.77
1434920400,88.06
1434924000,84.98
1434927600,83.27
1434931200,82.69
1434934800,81.3
1434938400,79.47
1434945600,76.65
1434949200,76.41
1434952800,74.85
1434956400,74.37
1434960000,73.27
1434963600,72.03
1434967200,70.94
1434970800,73.14
1434974400,74.94
1434978000,76.73
1434981600,78.82
1434985200,80.96
1434988800,82.45
1434992400,83.94
1434996000,85.51
1434999600,86.24
1435003200,87.16
1435006800,87.16
1435010400,86.91
1435014000,85.84
1435017600,84.17
1435021200,80.98
1435024800,79.06
1435032000,76.32
1435035600,74.57
1435039200,73.23
1435042800,72.48
1435046400,72.23
1435050000,72.7
1435053600,73.47
1435057200,75.51
1435060800,79.44
1435064400,81.52
1435068000,83.54
1435071600,86.32
1435075200,88.24
1435078800,87.73
1435082400,88.79
1435086000,89.07
1435089600,89.06
1435093200,89.62
1435096800,85.55
1435100400,83.35
1435104000,80.87
1435107600,78.53
1435111200,76.99
1435118400,75.24
1435122000,74.68
1435125600,72.75
1435129200,70.98
1435132800,69.36
1435136400,68.11
1435140000,67.18
1435143600,69.14
1435147200,71.09
1435150800,73.19
1435154400,75.35
1435158000,76.92
1435161600,79.05
1435165200,80.55
1435168800,81.07
1435172400,81.97
1435176000,82.67
1435179600,82.99
1435183200,82.87
1435186800,82.04
1435190400,80.04
1435194000,76.85
1435197600,74.68
1435204800,70.1
1435208400,68.69
1435212000,66.92
1435215600,65.53
1435219200,65.11
1435222800,63.57
1435226400,63.55
1435230000,66.21
1435233600,69.65
1435237200,73.74
1435240800,76.92
1435244400,78.68
1435248000,79.84
1435251600,81
1435255200,80.42
1435258800,80.4
1435262400,79.9
1435266000,78.64
1435269600,78.18
1435273200,77.41
1435276800,75.52
1435280400,74.63
1435284000,72.51
1435291200,71.23
1435294800,70.6
1435298400,69.85
1435302000,69.54
1435305600,69.34
1435309200,68.77
1435312800,68.96
1435316400,70
1435320000,71.59
1435323600,72.49
1435327200,74.33
1435330800,75.19
1435334400,76.37
1435338000,77.5
1435341600,78.29
1435345200,78.99
1435348800,78.61
1435352400,77.84
1435356000,76.8
1435359600,75.86
1435363200,74.35
1435366800,72.27
1435370400,70.47
1435377600,69.7
1435381200,69.07
1435384800,68.39
1435388400,68.25
1435392000,68.13
1435395600,67.95
1435399200,67.96
1435402800,68.48
1435406400,69.46
1435410000,70.04
1435413600,70.33
1435417200,70.42
1435420800,70.36
1435424400,69.63
1435428000,68.94
1435431600,67.46
1435435200,64.58
1435438800,63.11
1435442400,62.6
1435446000,61.83
1435449600,62.09
1435453200,61.55
1435456800,60.72
1435464000,61.89
1435467600,62.18
1435471200,62.85
1435474800,63.39
1435478400,63.76
1435482000,63.97
1435485600,63.88
1435489200,63.61
1435492800,63.7
1435496400,63.77
1435500000,64.05
1435503600,64.51
1435507200,66.07
1435510800,67.51
1435514400,69.64
1435518000,72.56
1435521600,73.16
1435525200,72.9
1435528800,73.44
1435532400,73.61
1435536000,72.63
1435539600,71.41
1435543200,71.54
1435723200,73.68
1435726800,72.95
1435730400,73.13
1435734000,72.89
1435737600,72.17
1435741200,70.22
1435744800,69.72
1435748400,69.89
1435752000,70.97
1435755600,71.86
1435759200,74.34
1435762800,76.2
1435766400,78.24
1435770000,78.82
1435773600,80.81
1435777200,81.93
1435780800,82.81
1435784400,82.71
1435788000,82.77
1435791600,81.54
1435795200,79.49
1435798800,77.5
1435802400,76.04
1435809600,73.79
1435813200,72.23
1435816800,70.57
1435820400,69.63
1435824000,66.61
1435827600,66.24
1435831200,65.89
1435834800,68.21
1435838400,70.2
1435842000,72.08
1435845600,74.78
1435849200,76.42
1435852800,78.23
1435856400,78.34
1435860000,78.78
1435863600,77.91
1435867200,77.52
1435870800,76.85
1435874400,75.7
1435878000,73.81
1435881600,72.81
1435885200,71.63
1435888800,70.52
1435896000,68.64
1435899600,67.52
1435903200,67.05
1435906800,66.73
1435910400,65.48
1435914000,64.51
1435917600,64.14
1435921200,66.11
1435924800,69.03
1435928400,71.06
1435932000,73.07
1435935600,75.24
1435939200,76.82
1435942800,78.49
1435946400,79.71
1435950000,80.86
1435953600,80.77
1435957200,79.6
1435960800,78.6
1435964400,77.33
1435968000,76.05
1435971600,73.31
1435975200,72.26
1435982400,70.84
1435986000,70.34
1435989600,70.45
1435993200,69.79
1435996800,69.41
1436000400,68.88
1436004000,68.94
1436007600,69.59
1436011200,70.91
1436014800,71.75
1436018400,72.27
1436022000,71.93
1436025600,71.56
1436029200,70.77
1436032800,70.95
1436036400,72.9
1436040000,75.05
1436043600,75.99
1436047200,75.78
1436050800,74.81
1436054400,73.33
1436058000,71.97
1436061600,69.95
1436068800,69.21
1436072400,68.85
1436076000,68.51
1436079600,67.38
1436083200,67.4
1436086800,66.9
1436090400,66.64
1436094000,68.03
1436097600,70.86
1436101200,72.65
1436104800,74.21
1436108400,76.44
1436112000,78.03
1436115600,79.62
1436119200,80.74
1436122800,81.83
1436126400,82.46
1436130000,82.28
1436133600,81.58
1436137200,79.84
1436140800,77.32
1436144400,75
1436148000,73.16
1436155200,71.25
1436158800,70.3
1436162400,70.06
1436166000,69.06
1436169600,68.45
1436173200,68.33
1436176800,68.52
1436180400,69.59
1436184000,72.51
1436187600,75.78
1436191200,78.1
1436194800,79.85
1436198400,80.78
1436202000,81.25
1436205600,82.16
1436209200,81.72
1436212800,80.85
1436216400,80.18
1436220000,79.11
1436223600,77.94
1436227200,76.13
1436230800,75.06
1436234400,74.71
1436241600,74.32
1436245200,74.15
1436248800,73.6
1436252400,73.78
1436256000,73.4
1436259600,74.17
1436263200,74.4
1436266800,75.87
1436270400,78.1
1436274000,79.27
1436277600,80.66
1436281200,82.81
1436284800,84.6
1436288400,85.67
1436292000,86.2
1436295600,85.84
1436299200,86.03
1436302800,85.56
1436306400,85.31
1436310000,84.8
1436313600,83.26
1436317200,81.89
1436320800,79.96
1436328000,77.82
1436331600,76.97
1436335200,76.06
1436338800,75.75
1436342400,75.51
1436346000,76.15
1436349600,76.1
1436353200,77.49
1436356800,78.64
1436360400,79.4
1436364000,80.46
1436367600,81.79
1436371200,83.98
1436374800,84.9
1436378400,86.06
1436382000,84.15
1436385600,81.36
1436389200,78.7
1436392800,79.03
1436396400,79.87
1436400000,79.6
1436403600,77.91
1436407200,75.93
1436414400,74.7
1436418000,74.53
1436421600,73.99
1436425200,74.28
1436428800,74.14
1436432400,73.39
1436436000,73.11
1436439600,73.25
1436443200,71.26
1436446800,69.32
1436450400,69.67
1436454000,70.48
1436457600,72.51
1436461200,74.34
1436464800,76.77
1436468400,78.21
1436472000,79.26
1436475600,78.72
1436479200,78.16
1436482800,75.74
1436486400,74.15
1436490000,72.42
1436493600,72.17
1436500800,73.63
1436504400,73.96
1436508000,73.48
1436511600,73.72
1436515200,72.89
1436518800,71.93
1436522400,71.68
1436526000,72.16
1436529600,73.08
1436533200,73.86
1436536800,75.36
1436540400,76.94
1436544000,78.14
1436547600,80
1436551200,81.8
1436554800,82.58
1436558400,83.41
1436562000,83.85
1436565600,83.49
1436569200,82.92
1436572800,80.83
1436576400,77.3
1436580000,74.72
1436587200,72.21
1436590800,71.27
1436594400,70.55
1436598000,69.85
1436601600,69.18
1436605200,67.64
1436608800,67.09
1436612400,69.18
1436616000,71.69
1436619600,75.37
1436623200,78.77
1436626800,79.63
1436630400,81.93
1436634000,82.59
1436637600,83.62
1436641200,83.76
1436644800,84.22
1436648400,84.47
1436652000,83.93
1436655600,83.08
1436659200,79.26
1436662800,77.66
1436666400,74.4
1436673600,71.7
1436677200,70.75
1436680800,70.17
1436684400,69.18
1436688000,68.35
1436691600,67.82
1436695200,67.16
1436698800,69.24
1436702400,73.26
1436706000,76.85
1436709600,79.67
1436713200,82.14
1436716800,83.57
1436720400,84.96
1436724000,86.19
1436727600,86.24
1436731200,85.76
1436734800,84.7
1436738400,84.19
1436742000,82.68
1436745600,80.76
1436749200,78.46
1436752800,75.87
1436760000,73.54
1436763600,73.04
1436767200,72.23
1436770800,71.6
1436774400,71.19
1436778000,70.86
1436781600,69.21
1436785200,71.56
1436788800,74.61
1436792400,78.03
1436796000,79.42
1436799600,81.43
1436803200,82.41
1436806800,83.12
1436810400,83.94
1436814000,83.91
1436817600,84.01
1436821200,81.97
1436824800,80.59
1436828400,79.31
1436832000,76.92
1436835600,75.21
1436839200,74.09
1436846400,72.1
1436850000,70.87
1436853600,70.24
1436857200,70.11
1436860800,69.69
1436864400,69.81
1436868000,69.6
1436871600,71.84
1436875200,74.44
1436878800,76.56
1436882400,76.45
1436886000,76.97
1436889600,77.79
1436893200,77.13
1436896800,77.44
1436900400,77.84
1436904000,78.17
1436907600,79.58
1436911200,79.14
1436914800,79.01
1436918400,78.72
1436922000,76.92
1436925600,75.29
1436932800,74.46
1436936400,74.19
1436940000,74.05
1436943600,73.72
1436947200,73.68
1436950800,73.6
1436954400,73.96
1436958000,74.69
1436961600,75.25
1436965200,76.44
1436968800,77.04
1436972400,77.13
1436976000,77.29
1436979600,77.87
1436983200,78.94
1436986800,81.1
1436990400,81.12
1436994000,79.88
1436997600,78.54
1437001200,77.17
1437004800,75.57
1437008400,74.68
1437012000,73.51
1437019200,71.92
1437022800,70.84
1437026400,69.24
1437030000,67.09
1437033600,64.96
1437037200,63.72
1437040800,62.51
1437044400,63.44
1437048000,65.59
1437051600,68.12
1437055200,70.25
1437058800,71.61
1437062400,73.97
1437066000,75.56
1437069600,77.35
1437073200,77.6
1437076800,78.37
1437080400,79.09
1437084000,78.96
1437087600,77.31
1437091200,74.54
1437094800,70.25
1437098400,68.78
1437105600,66.03
1437109200,65.34
1437112800,64.49
1437116400,63.69
1437120000,63.04
1437123600,62.7
1437127200,62.86
1437130800,65.04
1437134400,68.43
1437138000,70.45
1437141600,72.96
1437145200,75.01
1437148800,77.33
1437152400,78.62
1437156000,78.97
1437159600,79.45
1437163200,79.42
1437166800,79.45
1437170400,78.36
1437174000,76.95
1437177600,75.18
1437181200,74.04
1437184800,73.11
1437192000,72.87
1437195600,72.93
1437199200,72.93
1437202800,73.05
1437206400,73.1
1437210000,73.16
1437213600,73.13
1437217200,73.41
1437220800,74.06
1437224400,73.02
1437228000,74.18
1437231600,76.61
1437235200,78.33
1437238800,78.98
1437242400,81.67
1437246000,83.7
1437249600,85.12
1437253200,84.78
1437256800,84.5
1437260400,84.63
1437264000,83.04
1437267600,81.86
1437271200,80.74
1437278400,79.8
1437282000,78.52
1437285600,77.26
1437289200,76.23
1437292800,75.74
1437296400,74.84
1437300000,74.45
1437303600,75.83
1437307200,79.69
1437310800,82.01
1437314400,83.81
1437318000,86.69
1437321600,88.68
1437325200,90.27
1437328800,91.92
1437332400,92.44
1437336000,93.05
1437339600,92.34
1437343200,92.12
1437346800,90.84
1437350400,89.33
1437354000,87.03
1437357600,85.99
1437364800,84.13
1437368400,83.83
1437372000,83
1437375600,82.39
1437379200,81.52
1437382800,79.67
1437386400,79.77
1437390000,80.45
1437393600,83.02
1437397200,85.3
1437400800,86.6
1437404400,88.37
1437408000,89.54
1437411600,90.79
1437415200,91.8
1437418800,92.24
1437422400,92.31
1437426000,91.98
1437429600,91.23
1437433200,89.97
1437436800,87.75
1437440400,85.71
1437444000,84.09
1437451200,82.36
1437454800,80.33
1437458400,79.35
1437462000,78.95
1437465600,78.6
1437469200,77.8
1437472800,77.59
1437476400,77.45
1437480000,78.89
1437483600,80.58
1437487200,82.63
1437490800,83.15
1437494400,84.35
1437498000,84.14
1437501600,85.33
1437505200,87.95
1437508800,88.35
1437512400,86.99
1437516000,86.67
1437519600,85.35
1437523200,78.08
1437526800,76.42
1437530400,75.84
1437537600,74.03
1437541200,72.81
1437544800,70.87
1437548400,70.15
1437552000,69.14
1437555600,68.47
1437559200,67.89
1437562800,68.77
1437566400,70.87
1437570000,73.49
1437573600,75.69
1437577200,78.34
1437580800,80.01
1437584400,81.91
1437588000,81.89
1437591600,82.47
1437595200,82.79
1437598800,82.85
1437602400,82.02
1437606000,80.82
1437609600,78.68
1437613200,75.67
1437616800,72.66
1437624000,71.08
1437627600,69.82
1437631200,68.75
1437634800,67.31
1437638400,66
1437642000,65.08
1437645600,64.19
1437649200,66.35
1437652800,69.76
1437656400,73.07
1437660000,76.2
1437663600,77.73
1437667200,79.5
1437670800,80.45
1437674400,81.74
1437678000,82.71
1437681600,81.57
1437685200,82.44
1437688800,81.84
1437692400,81.18
1437696000,78.64
1437699600,74.5
1437703200,72.24
1437710400,69.36
1437714000,69.13
1437717600,69.27
1437721200,68.79
1437724800,68.16
1437728400,67.23
1437732000,66.12
1437735600,67.52
1437739200,71.68
1437742800,74.62
1437746400,77.33
1437750000,79.07
1437753600,80.94
1437757200,81.79
1437760800,82.71
1437764400,83.18
1437768000,83.81
1437771600,83.61
1437775200,83.11
1437778800,82.15
1437782400,79.84
1437786000,75.86
1437789600,73.93
1437796800,71.28
1437800400,69.35
1437804000,68.65
1437807600,67.79
1437811200,66.58
1437814800,65.7
1437818400,64.78
1437822000,67.36
1437825600,72.17
1437829200,75.93
1437832800,78.83
1437836400,81.21
1437840000,82.61
1437843600,82.85
1437847200,84.23
1437850800,84.21
1437854400,84.53
1437858000,83.62
1437861600,82.18
1437865200,81.07
1437868800,79.16
1437872400,77.15
1437876000,75.32
1437883200,73.52
1437886800,72.74
1437890400,71.78
1437894000,70.94
1437897600,70.26
1437901200,70.19
1437904800,70.19
1437908400,70.57
1437912000,73.94
1437915600,77.65
1437919200,79.9
1437922800,83
1437926400,84.65
1437930000,86.78
1437933600,87.05
1437937200,87.41
1437940800,87.99
1437944400,87.73
1437948000,85.92
1437951600,84.36
1437955200,82.75
1437958800,81.17
1437962400,79.89
1437969600,76.31
1437973200,75.73
1437976800,75.18
1437980400,74.5
1437984000,73.97
1437987600,73.19
1437991200,72.64
1437994800,72.8
1437998400,73.87
1438002000,75.13
1438005600,77.56
1438009200,79.53
1438012800,81.57
1438016400,82.77
1438020000,83.58
1438023600,83.77
1438027200,83.75
1438030800,82.6
1438034400,81.96
1438038000,81.12
1438041600,79.72
1438045200,78.49
1438048800,77.34
1438056000,75.54
1438059600,74.61
1438063200,73.6
1438066800,72.88
1438070400,72.42
1438074000,71.62
1438077600,71.14
1438081200,73.33
1438084800,76.21
1438088400,79.47
1438092000,82.11
1438095600,85.48
1438099200,87.68
1438102800,88.9
1438106400,89.63
1438110000,90.45
1438113600,90.99
1438117200,90.85
1438120800,90.09
1438124400,88.11
1438128000,84.86
1438131600,81.61
1438135200,79.83
1438401600,75.27
1438405200,74.74
1438408800,73.43
1438412400,73.34
1438416000,72.69
1438419600,71.59
1438423200,70.63
1438426800,71.87
1438430400,75.86
1438434000,79.57
1438437600,81.27
1438441200,81.7
1438444800,84.4
1438448400,86.1
1438452000,87.73
1438455600,88.36
1438459200,88.01
1438462800,87.22
1438466400,86.4
1438470000,84.9
1438473600,82.36
1438477200,79.1
1438480800,76.53
1438488000,74.03
1438491600,72.62
1438495200,70.76
1438498800,69.45
1438502400,68.67
1438506000,67.95
1438509600,66.83
1438513200,68.68
1438516800,72.8
1438520400,75.94
1438524000,79.72
1438527600,82.67
1438531200,84.46
1438534800,85.79
1438538400,86.57
1438542000,85.97
1438545600,86.42
1438549200,85.99
1438552800,85.87
1438556400,85.15
1438560000,82.76
1438563600,79.48
1438567200,76.69
1438574400,74.3
1438578000,73.05
1438581600,72.17
1438585200,71.4
1438588800,70.5
1438592400,70.13
1438596000,69.75
1438599600,70.52
1438603200,74.59
1438606800,78.28
1438610400,80.99
1438614000,84.04
1438617600,86.15
1438621200,87.84
1438624800,88.98
1438628400,89.49
1438632000,90.14
1438635600,89.31
1438639200,88.34
1438642800,87.35
1438646400,85.52
1438650000,83.37
1438653600,80.66
1438660800,78.37
1438664400,76.67
1438668000,76.5
1438671600,76.44
1438675200,71.24
1438678800,69.83
1438682400,69.8
1438686000,70.2
1438689600,71.11
1438693200,75.25
1438696800,79.76
1438700400,81.73
1438704000,84.44
1438707600,86.82
1438711200,87.8
1438714800,88.83
1438718400,89.15
1438722000,88.92
1438725600,87.74
1438729200,86.52
1438732800,84.05
1438736400,80.86
1438740000,77.26
1438747200,73.79
1438750800,71.98
1438754400,70.97
1438758000,69.45
1438761600,67.99
1438765200,67.23
1438768800,67.41
1438772400,68.12
1438776000,70.89
1438779600,74.84
1438783200,78.15
1438786800,80.78
1438790400,83.39
1438794000,84.54
1438797600,86.13
1438801200,86.42
1438804800,86.36
1438808400,85.39
1438812000,83.19
1438815600,81.27
1438819200,78.99
1438822800,75.73
1438826400,74.19
1438833600,70.76
1438837200,69.63
1438840800,68.32
1438844400,66.87
1438848000,65.96
1438851600,64.67
1438855200,64.01
1438858800,65.29
1438862400,68.8
1438866000,72.03
1438869600,74.56
1438873200,76.05
1438876800,77.83
1438880400,79.35
1438884000,80.89
1438887600,81.96
1438891200,82.26
1438894800,80.46
1438898400,80.16
1438902000,79.34
1438905600,76.26
1438909200,75.27
1438912800,73.72
1438920000,72.37
1438923600,72.08
1438927200,70.55
1438930800,68.92
1438934400,67.99
1438938000,67.01
1438941600,65.64
1438945200,67.18
1438948800,70.05
1438952400,73.69
1438956000,76.05
1438959600,78.24
1438963200,79.48
1438966800,81.22
1438970400,81.58
1438974000,82.06
1438977600,82.27
1438981200,81
1438984800,80.17
1438988400,78.43
1438992000,75.9
1438995600,72.92
1438999200,71.51
1439006400,69.46
1439010000,68.6
1439013600,67.32
